time,disp_xs,e_x1,e_x2,e_x3,mises1,mises2,mises3,sig_x1,sig_x2,sig_x3
0,0,0,0,0,0,0,0,0,0,0
0.1,-0.00034225360091267,-2.9214849769161e-08,5.846240294609e-07,-1.4722462004006e-05,1.5085988501952e-05,0.00021142243314486,0.0039874172286236,-6.9831051254082e-06,0.00010818893757641,-0.0026949958792114
0.2,-0.0014902370531397,-7.0043088903596e-07,6.1836742446645e-06,-5.1847002866082e-05,0.00013693249870179,0.001617652292438,0.012781558971069,-0.00017127154341892,0.0010846993022776,-0.0089876206064301
0.3,-0.0038236856992117,-5.1804089915538e-06,2.4639822187147e-05,-0.00010090819424256,0.001556372006537,0.0063752789477228,0.025513918469911,-0.0012773684975662,0.0041531982414562,-0.017082538285921
0.4,-0.0076067266143227,-1.8571149757846e-05,5.3494012194352e-05,-0.00016097453599285,0.0074058351763998,0.015848246078808,0.041740765905849,-0.0046026146816469,0.0087240776677576,-0.026951675215961
0.5,-0.013057288397999,-3.6143876456713e-05,8.1100760593657e-05,-0.00023039392731359,0.017606357553161,0.026906820087093,0.061299250489657,-0.0089954887413235,0.012948422006536,-0.038237447772005
0.6,-0.020353626417962,-3.5052293955517e-05,0.00010747316302604,-0.0003081607923338,0.022255414079092,0.037030389133289,0.083376545832181,-0.008782367393025,0.017046341579835,-0.050869469315604
0.7,-0.029607641764664,1.5541779501673e-06,0.00013037048258852,-0.00039179285706573,0.013835371250381,0.04592707911312,0.10766365357085,0.00023276001379227,0.020600071957561,-0.064389440555636
0.8,-0.040911434162974,6.4137923906282e-05,0.00013726182753297,-0.00047493204839693,0.01233577301003,0.050213888904284,0.13163998638883,0.015647317928831,0.021545541273394,-0.077853766857811
0.9,-0.054449523969927,0.00014528871527448,0.00013251064676338,-0.0005539880802173,0.030741513902432,0.052308396214023,0.15476639941607,0.035607557923262,0.020519916762513,-0.09062900420869
1,-0.070667097329395,0.00025136799382126,0.00012679624474361,-0.00063782363263332,0.059385192629739,0.05686077106035,0.17939668625186,0.061734871129586,0.01916060066016,-0.10414818038804
1.1,-0.090097214865088,0.00037641503895227,0.00012421700821643,-0.00074673280912246,0.09412066108447,0.061706613471487,0.21227723293401,0.092535506907559,0.01838252725307,-0.1215976643603
1.2,-0.11299560434396,0.00051086409752339,0.00012934386939489,-0.00088646732753622,0.13016364600893,0.069504606859656,0.25480490337051,0.1256272257181,0.018814658943837,-0.14392089789193
1.3,-0.1392206180628,0.0006512650550343,0.00014464054047935,-0.0010442372028295,0.16783079076545,0.08403347249865,0.30365094868832,0.16018359795221,0.020645440895527,-0.16903867722011
1.4,-0.16860423736635,0.00079451081130197,0.00016638626025422,-0.0012148373062,0.20339431282211,0.10265870623795,0.35684852881162,0.19539441975943,0.023384570781657,-0.19614520293107
1.5,-0.20098739277603,0.00095586133216692,0.00018382554506905,-0.0014054875084067,0.24345430939064,0.12125648709718,0.41663334441705,0.23505546753868,0.02535948469798,-0.22641315147852
1.6,-0.23601311595742,0.0011533834276665,0.00019751555863646,-0.0016075084980119,0.29688239145763,0.137977640594,0.48003272958129,0.28367783703513,0.026793446161177,-0.2584751842656
1.7,-0.27321025648227,0.0013816713550908,0.00020366137153523,-0.0018066079634282,0.35934203336259,0.15304956584476,0.54291684027176,0.3398844174349,0.026997778803664,-0.29003969678266
1.8,-0.31231520242707,0.0016291940106394,0.00019190708319008,-0.0020022858680013,0.4269069248924,0.16587560061876,0.60467168016291,0.40082353737653,0.02418122999947,-0.32106870405712
1.9,-0.35322635473739,0.0018930490873727,0.00017464714610132,-0.0021977994313056,0.49846064273923,0.17921231940531,0.66656165237742,0.46577604007908,0.020387820258954,-0.35205501718146
2,-0.39599228402763,0.0021744938702913,0.00016270084533019,-0.002403605936066,0.5763316629151,0.19337312684864,0.73202972634541,0.53508238537098,0.017499607120613,-0.38463745337759
2.1,-0.43987969007152,0.0024605817921034,0.00015547151675073,-0.0026047086244209,0.65631452825354,0.20916104626748,0.80150551234115,0.605544109499,0.015355756976381,-0.41575229939942
2.2,-0.48364570263755,0.0027316122561794,0.00014731765098679,-0.0027947215964481,0.72318150377103,0.22882039343275,0.86924663237976,0.67022824741626,0.012834788834142,-0.44426655097684
2.3,-0.52649349514007,0.0030493543337382,0.0001273086017619,-0.0030607204818199,0.78956053792086,0.24749967856939,0.96964866656379,0.739349689084,0.0083155085976709,-0.47150540684455
2.4,-0.56781874684604,0.0034838109605289,9.4667550618963e-05,-0.0033550836204639,0.90291891401926,0.25099983234532,1.0912252083002,0.83423037324185,0.0024692294159006,-0.49238265799425
2.5,-0.60625518863941,0.0040066537605108,5.7238150768808e-05,-0.0036298349631178,1.0558568485943,0.2338295976853,1.2078895751207,0.94956844095524,-0.0029901890152974,-0.50970863472753
2.6,-0.64004558941756,0.0044981971000535,5.5164487552072e-07,-0.0038151550831284,1.1974876352482,0.22072951359544,1.2859136155345,1.0577939872638,-0.011990814188299,-0.52260333865947
2.7,-0.66805685738313,0.0048407673971212,-9.1198217275185e-05,-0.0038219290527878,1.2868498552167,0.21899430707569,1.2975745297048,1.1277415194451,-0.027596517012781,-0.51995541436077
2.8,-0.69106371052357,0.0051014932234494,-0.00018171526849681,-0.0037827919416918,1.345024792407,0.21826945745628,1.2905668733885,1.180317526574,-0.042900648694039,-0.51334972972121
2.9,-0.71034752707551,0.0054205700823503,-0.00024509476127235,-0.0037932354260767,1.4242223727182,0.21447621812925,1.2963025351339,1.2432244657819,-0.053344289931904,-0.51531721395097
