time,disp_xs,e_x1,e_x2,e_x3,mises1,mises2,mises3,sig_x1,sig_x2,sig_x3
0,0,0,0,0,0,0,0,0,0,0
0.005,0.0008719868817688,-4.9183499951009e-17,4.8644370170114e-12,-0.00020016265678339,1.7700489483296e-14,1.43288545754e-09,0.040872418386515,-9.0513999547233e-15,1.1815098983682e-09,-0.053795161129676
0.01,0.0032077738404267,-1.2065093944505e-15,-8.1751521023872e-10,-0.00060793500987236,3.1491959132024e-13,1.6318997189793e-07,0.15758892008768,-3.1179126563186e-13,-2.1337318592105e-07,-0.15614459548871
0.015,0.0053187714268048,6.3851134832752e-15,-1.2031512563807e-09,-0.00075004785491609,2.1231373924103e-12,2.8692606630115e-07,0.27592065224473,1.1447436512117e-12,-2.496115530488e-07,-0.17748805492535
0.02,0.0066021851875746,4.7598406994948e-14,7.8696697344736e-09,-0.00075952715973753,1.3978549759024e-11,1.6457529451969e-06,0.3038127402088,1.153808235978e-11,2.2086282923949e-06,-0.18267218631588
0.025,0.0086761523551855,-1.162034100923e-13,1.0283891902316e-08,-0.0010088377044481,3.6530737313285e-11,2.9804799541454e-06,0.30535586876525,-2.0813714599529e-11,2.1476709486506e-06,-0.28577852089124
0.03,0.011496517792977,-5.4179158691209e-13,-2.818189106606e-08,-0.0011128176023045,1.7642381884694e-10,5.6328609669021e-06,0.3980204885109,-1.2405810351136e-10,-8.8427952352996e-06,-0.33550268731288
0.035,0.014037769105687,8.8403441543805e-13,-2.7305186328013e-08,-0.0010796034951231,2.6347239063752e-10,9.7671196347599e-06,0.513512408509,1.5884371974956e-10,-5.5907674125812e-06,-0.30628582257732
0.04,0.016651624665325,3.1751941453738e-12,1.0197429136145e-07,-0.0013516927660107,1.1579150570615e-09,2.0146585341017e-05,0.55078561391775,6.8702090019017e-10,3.2063402055043e-05,-0.36729037286402
0.045,0.019639763612794,-4.0588901265311e-12,4.3000354029189e-07,-0.0016011691416938,1.1717528733136e-09,8.5353411586237e-05,0.58103074675155,-7.0655629628729e-10,0.00010748331754235,-0.46375730584897
0.05,0.022722601448709,-1.269152077899e-11,3.1937619833104e-06,-0.0015722750151981,5.2040326190653e-09,0.00058705437828895,0.66323398048311,-2.5617997111192e-09,0.00080077669772756,-0.48233422475129
0.055,0.026115817201003,1.1829184724306e-11,2.0348759077788e-05,-0.0016663097446576,3.5155008128019e-09,0.0037235925582908,0.73580400560781,1.7725095653184e-09,0.0051440061424645,-0.49667471747555
0.06,0.02985019248456,4.0335272070872e-11,8.5869779216738e-05,-0.0018914439984132,1.8083400572518e-08,0.015973335390133,0.80302774726918,7.5003320414634e-09,0.021312966362684,-0.54603990930478
0.065,0.033516882205042,-1.7583698017167e-11,0.00025361361222149,-0.0020232115264922,6.7455284794035e-09,0.048242638168099,0.87268707414123,-6.3207046930378e-10,0.061162583930646,-0.60324923994477
0.07,0.037248232957369,-1.0320192065348e-10,0.00055904629827038,-0.0021538800591547,5.1098587530275e-08,0.10914919222839,0.90826589027082,-1.6888168899609e-08,0.13025410725274,-0.66154325627873
0.075,0.041447465134017,1.2852315203495e-10,0.00098557994282368,-0.0022568470527869,3.0427613894816e-08,0.19737163482723,0.95887682004869,2.4132198125518e-08,0.2218242574911,-0.68294347150689
0.08,0.046021867445822,2.0030922939364e-09,0.0014928139762935,-0.002346578260844,4.0465479688501e-07,0.30438354560957,1.0721600055653,4.9882515890555e-07,0.32750195118244,-0.69992602594927
0.085,0.050557778757391,1.6587909724377e-08,0.00204244255105,-0.0025639943983555,2.9357854840579e-06,0.42016692435472,1.1493742627795,4.3916845229606e-06,0.44226881468647,-0.77698871491962
0.09,0.054996810326019,1.2805386797198e-07,0.0025678663001349,-0.0027051445094592,2.2672188323817e-05,0.53118229036183,1.1525519343524,3.3818249108754e-05,0.55150590250324,-0.83357797761815
0.095,0.059886100553642,8.2192881087669e-07,0.0030163062298088,-0.0027307559317751,0.00014620658784491,0.6273150048407,1.203684715283,0.00021648316771547,0.64267953821714,-0.83843726956379
0.1,0.065360965596518,4.2518621370381e-06,0.0034477762606305,-0.0029251988212022,0.00075736189482951,0.71765216690845,1.3304402078183,0.0011193105263594,0.73367593578352,-0.88806570117121
0.105,0.068955690567643,1.7770453776333e-05,0.0039408048737498,-0.0027159871851932,0.0031691417043147,0.81751226051246,1.3482468514224,0.004676000019979,0.8427725678717,-0.84345256730113
0.11,0.069446794960764,6.0516271025377e-05,0.0044370938182467,-0.001925704424734,0.010810825326399,0.921516579563,1.1395379494074,0.015912556133812,0.94731798428125,-0.66068800416921
0.115,0.07096925525654,0.00017004229476005,0.0048776725305989,-0.0018011724128326,0.030440838980448,1.0187200997992,0.92756310881877,0.044674209569061,1.0327844794091,-0.66824902064088
0.12,0.074581852778586,0.0004009050559783,0.0053465837033207,-0.0019961344163519,0.071933211481848,1.1171483246714,0.98517777988531,0.10523561587856,1.1312879095171,-0.71461719261363
0.125,0.076495683920033,0.00080901303663412,0.005875834077286,-0.001536333197866,0.14547937647933,1.2228903071397,1.0847625545255,0.21219108615198,1.2505869193779,-0.52098380104835
0.13,0.077034929183297,0.0014267693475062,0.0063579879698573,-0.0014530368525477,0.25704847670326,1.3246348261288,0.90145114543173,0.37397426202479,1.3510774364573,-0.46940328423241
0.135,0.078436123091136,0.0022419195563482,0.0067823288410041,-0.0017436122359098,0.40445824947335,1.4196277243905,0.69682960945337,0.58737015477797,1.4313834177171,-0.60253866828288
0.14,0.079896226694795,0.0031905613491341,0.0072525845830873,-0.0012720425097814,0.57608025591289,1.5178406449678,0.75272381528851,0.83568905551825,1.530890524946,-0.50063769770485
0.145,0.080947879646131,0.0041742701017566,0.0077640204142371,-0.00086881147256733,0.75401160520132,1.6196519311977,0.77187816942633,1.0932069964322,1.6467397037538,-0.3318607007376
0.15,0.081940338935851,0.0051064846549326,0.0082361096967663,-0.0011267789548129,0.9224911740148,1.7186745353563,0.64416253205045,1.337304705542,1.7460040524793,-0.35928272041133
