time,disp_xs,e_x1,e_x2,e_x3,mises1,mises2,mises3,sig_x1,sig_x2,sig_x3
0.635,0.17584406238415,0.027465806850003,0.019948841162751,-0.00054500392626163,4.9604986040887,4.214932611758,0.29083247649936,7.193167289431,4.1509126989401,-0.39315989808469
0.64,0.17561972128977,0.027904365362988,0.020082358640356,-0.00042559217503182,5.0405264327018,4.247078253871,0.29276821183787,7.3069044372338,4.1728289991044,-0.35742879490154
0.645,0.17401920099296,0.028192238099195,0.020192541732978,-0.00010137603673005,5.0937397840377,4.270066008624,0.318671301392,7.3805149832115,4.1962050164629,-0.25147409591694
0.65,0.1708200579389,0.028356114891497,0.020240943982617,0.00027962436106654,5.1245532940525,4.2801834673399,0.3674786144312,7.4217060019683,4.2064631792608,-0.11531214040608
0.655,0.1666992557071,0.028411208166233,0.020215140741183,0.00058420300662392,5.1359262447519,4.2771921256701,0.44612375763313,7.434784515513,4.1974182575788,-0.0036875965571585
0.66,0.16226903752615,0.028371487674632,0.020142823512862,0.0008454067212548,5.1290730388649,4.263501912462,0.52087347693645,7.4242762138839,4.1799929327921,0.088797341819776
0.665,0.15711068159073,0.028192840783538,0.019999788783726,0.0011476839173099,5.0959087566644,4.2336505393893,0.58824445720179,7.3783197668193,4.1497018250632,0.1997000472529
0.67,0.15078810603486,0.027807439507657,0.019747102765118,0.0014891756221176,5.0263789260809,4.1805586291877,0.67433271454923,7.2773389778961,4.0966866796069,0.32314052010373
0.675,0.14352246258178,0.027220390260367,0.019372785383284,0.0018140818986592,4.9211282538993,4.101231253944,0.78443636317799,7.1228897743992,4.0191323284415,0.43098163233737
0.68,0.1356008433548,0.026470895254796,0.018873412523918,0.002131090161373,4.7855247202777,3.9949756521645,0.89334732055474,6.926720851469,3.9163201285025,0.53672694153496
0.685,0.12695409339209,0.025570234473552,0.018235363861095,0.0024636017827807,4.6222770765263,3.8591787167157,0.97549082143428,6.6913710763224,3.7850341204533,0.6578552966986
0.69,0.11727821554626,0.02452339693473,0.017448055942373,0.0028294509643806,4.4334308422134,3.6916957887343,1.0682510758129,6.4170691259961,3.622901123685,0.78677581909421
0.695,0.10541643780097,0.023342009217866,0.016546789870376,0.0036561118299259,4.2204682521573,3.5004277986168,1.267280011101,6.1072869859504,3.4366107016606,1.0376662336534
0.7,0.08996227425747,0.022033201049523,0.015571226027271,0.0053538385288882,3.9839360034254,3.2942470599098,1.6507684459191,5.7646233177801,3.2337107292792,1.5391830097812
0.705,0.073885387678659,0.020602929511428,0.014509078504482,0.0067191938168113,3.7253842767055,3.070736879696,2.0419689164061,5.3902565563885,3.0113586371992,1.9645358334736
0.71,0.064120057308803,0.019062203468237,0.013359821325115,0.0061544927735298,3.4472920270828,2.8289563789508,2.0393304665215,4.9866119107209,2.770669038287,1.8427787213308
0.715,0.058327167066657,0.0174231728185,0.01214050803947,0.0052771993671386,3.1514217053515,2.5717910267884,1.6736395075321,4.55721624255,2.5162720038725,1.6274436899613
0.72,0.047790346202251,0.015691696565302,0.010831356693546,0.0056751228978424,2.8385769562147,2.295522946974,1.5258150579792,4.103832583843,2.2433751070055,1.7825649127343
0.725,0.035433369172006,0.013875207310536,0.0094314280688099,0.0055177757816955,2.5105234803991,1.9998280159766,1.6958994738661,3.6281107761933,1.9519478777972,1.7121474648282
0.73,0.025897141681323,0.011991829201342,0.0079593459889372,0.0049769381867678,2.1705071234478,1.68875186421,1.6857326324275,3.1347661193322,1.645700261875,1.4770565442026
