time,load,mises,pe_eff,pe_xx,strain_xx,stress_xx
7.6299999999999,4.548e-05,68.527131782965,3.691410852708e-05,3.691410852708e-05,4.548e-05,68.527131783361
7.6399999999999,4.544e-05,68.207131782965,3.691410852708e-05,3.691410852708e-05,4.544e-05,68.207131783361
7.6499999999999,4.54e-05,67.887131782965,3.691410852708e-05,3.691410852708e-05,4.54e-05,67.887131783361
7.6599999999999,4.536e-05,67.567131782965,3.691410852708e-05,3.691410852708e-05,4.536e-05,67.567131783361
7.6699999999999,4.532e-05,67.247131782965,3.691410852708e-05,3.691410852708e-05,4.532e-05,67.247131783361
7.6799999999999,4.528e-05,66.927131782965,3.691410852708e-05,3.691410852708e-05,4.528e-05,66.927131783361
7.6899999999999,4.524e-05,66.607131782965,3.691410852708e-05,3.691410852708e-05,4.524e-05,66.607131783361
7.6999999999999,4.52e-05,66.287131782965,3.691410852708e-05,3.691410852708e-05,4.52e-05,66.287131783361
7.7099999999999,4.516e-05,65.967131782965,3.691410852708e-05,3.691410852708e-05,4.516e-05,65.967131783361
7.7199999999999,4.512e-05,65.647131782965,3.691410852708e-05,3.691410852708e-05,4.512e-05,65.647131783361
7.7299999999999,4.508e-05,65.327131782965,3.691410852708e-05,3.691410852708e-05,4.508e-05,65.327131783361
7.7399999999999,4.504e-05,65.007131782965,3.691410852708e-05,3.691410852708e-05,4.504e-05,65.007131783361
7.7499999999999,4.5e-05,64.687131782965,3.691410852708e-05,3.691410852708e-05,4.5e-05,64.687131783361
7.7599999999999,4.496e-05,64.367131782965,3.691410852708e-05,3.691410852708e-05,4.496e-05,64.367131783361
7.7699999999999,4.492e-05,64.047131782965,3.691410852708e-05,3.691410852708e-05,4.492e-05,64.047131783361
7.7799999999999,4.488e-05,63.727131782965,3.691410852708e-05,3.691410852708e-05,4.488e-05,63.727131783361
7.7899999999999,4.484e-05,63.407131782965,3.691410852708e-05,3.691410852708e-05,4.484e-05,63.407131783361
7.7999999999999,4.48e-05,63.087131782965,3.691410852708e-05,3.691410852708e-05,4.48e-05,63.087131783361
7.8099999999999,4.476e-05,62.767131782965,3.691410852708e-05,3.691410852708e-05,4.476e-05,62.767131783361
7.8199999999999,4.472e-05,62.447131782965,3.691410852708e-05,3.691410852708e-05,4.472e-05,62.447131783361
7.8299999999999,4.468e-05,62.127131782965,3.691410852708e-05,3.691410852708e-05,4.468e-05,62.127131783361
7.8399999999999,4.464e-05,61.807131782965,3.691410852708e-05,3.691410852708e-05,4.464e-05,61.807131783361
7.8499999999999,4.46e-05,61.487131782965,3.691410852708e-05,3.691410852708e-05,4.46e-05,61.487131783361
7.8599999999999,4.456e-05,61.167131782965,3.691410852708e-05,3.691410852708e-05,4.4560000000001e-05,61.167131783361
7.8699999999999,4.452e-05,60.847131782965,3.691410852708e-05,3.691410852708e-05,4.452e-05,60.847131783361
7.8799999999999,4.448e-05,60.527131782965,3.691410852708e-05,3.691410852708e-05,4.448e-05,60.527131783361
7.8899999999999,4.4440000000001e-05,60.207131782965,3.691410852708e-05,3.691410852708e-05,4.4440000000001e-05,60.207131783361
7.8999999999999,4.44e-05,59.887131782965,3.691410852708e-05,3.691410852708e-05,4.44e-05,59.887131783361
7.9099999999999,4.4360000000001e-05,59.567131782965,3.691410852708e-05,3.691410852708e-05,4.4360000000001e-05,59.567131783361
7.9199999999999,4.432e-05,59.247131782965,3.691410852708e-05,3.691410852708e-05,4.432e-05,59.247131783361
7.9299999999999,4.4280000000001e-05,58.927131782965,3.691410852708e-05,3.691410852708e-05,4.428e-05,58.927131783361
7.9399999999999,4.424e-05,58.607131782965,3.691410852708e-05,3.691410852708e-05,4.4240000000001e-05,58.607131783361
7.9499999999999,4.4200000000001e-05,58.287131782965,3.691410852708e-05,3.691410852708e-05,4.4200000000001e-05,58.287131783361
7.9599999999999,4.416e-05,57.967131782965,3.691410852708e-05,3.691410852708e-05,4.4160000000001e-05,57.967131783361
7.9699999999999,4.4120000000001e-05,57.647131782965,3.691410852708e-05,3.691410852708e-05,4.4120000000001e-05,57.647131783361
7.9799999999999,4.408e-05,57.327131782965,3.691410852708e-05,3.691410852708e-05,4.408e-05,57.327131783361
7.9899999999999,4.4040000000001e-05,57.007131782965,3.691410852708e-05,3.691410852708e-05,4.4040000000001e-05,57.007131783361
7.9999999999999,4.4000000000001e-05,56.687131782965,3.691410852708e-05,3.691410852708e-05,4.4000000000001e-05,56.687131783361
8.0099999999999,4.3960000000001e-05,56.367131782965,3.691410852708e-05,3.691410852708e-05,4.3960000000001e-05,56.367131783361
8.0199999999999,4.3920000000001e-05,56.047131782965,3.691410852708e-05,3.691410852708e-05,4.3920000000001e-05,56.047131783361
8.0299999999999,4.3880000000001e-05,55.727131782965,3.691410852708e-05,3.691410852708e-05,4.3880000000001e-05,55.727131783361
8.0399999999999,4.3840000000001e-05,55.407131782965,3.691410852708e-05,3.691410852708e-05,4.3840000000001e-05,55.407131783361
8.0499999999999,4.3800000000001e-05,55.087131782965,3.691410852708e-05,3.691410852708e-05,4.3800000000001e-05,55.087131783361
8.0599999999999,4.3760000000001e-05,54.767131782965,3.691410852708e-05,3.691410852708e-05,4.3760000000001e-05,54.767131783361
8.0699999999999,4.3720000000001e-05,54.447131782965,3.691410852708e-05,3.691410852708e-05,4.3720000000001e-05,54.447131783361
8.0799999999999,4.3680000000001e-05,54.127131782965,3.691410852708e-05,3.691410852708e-05,4.3680000000001e-05,54.127131783361
8.0899999999999,4.3640000000001e-05,53.807131782965,3.691410852708e-05,3.691410852708e-05,4.3640000000001e-05,53.807131783361
8.0999999999999,4.3600000000001e-05,53.487131782965,3.691410852708e-05,3.691410852708e-05,4.3600000000001e-05,53.487131783361
8.1099999999999,4.3560000000001e-05,53.167131782965,3.691410852708e-05,3.691410852708e-05,4.3560000000001e-05,53.167131783361
8.1199999999999,4.3520000000001e-05,52.847131782965,3.691410852708e-05,3.691410852708e-05,4.3520000000001e-05,52.847131783361
8.1299999999999,4.3480000000001e-05,52.527131782965,3.691410852708e-05,3.691410852708e-05,4.3480000000001e-05,52.527131783361
8.1399999999999,4.3440000000001e-05,52.207131782965,3.691410852708e-05,3.691410852708e-05,4.3440000000001e-05,52.207131783361
8.1499999999999,4.3400000000001e-05,51.887131782965,3.691410852708e-05,3.691410852708e-05,4.3400000000001e-05,51.887131783361
8.1599999999999,4.3360000000001e-05,51.567131782965,3.691410852708e-05,3.691410852708e-05,4.3360000000001e-05,51.567131783361
8.1699999999999,4.3320000000001e-05,51.247131782965,3.691410852708e-05,3.691410852708e-05,4.3320000000001e-05,51.247131783361
8.1799999999999,4.3280000000001e-05,50.927131782965,3.691410852708e-05,3.691410852708e-05,4.3280000000001e-05,50.927131783361
8.1899999999999,4.3240000000001e-05,50.607131782965,3.691410852708e-05,3.691410852708e-05,4.3240000000001e-05,50.607131783361
8.1999999999999,4.3200000000001e-05,50.287131782965,3.691410852708e-05,3.691410852708e-05,4.3200000000001e-05,50.287131783361
8.2099999999999,4.3160000000001e-05,49.967131782965,3.691410852708e-05,3.691410852708e-05,4.3160000000001e-05,49.967131783361
8.2199999999999,4.3120000000001e-05,49.647131782965,3.691410852708e-05,3.691410852708e-05,4.3120000000001e-05,49.647131783361
8.2299999999999,4.3080000000001e-05,49.327131782965,3.691410852708e-05,3.691410852708e-05,4.3080000000001e-05,49.327131783361
8.2399999999999,4.3040000000001e-05,49.007131782965,3.691410852708e-05,3.691410852708e-05,4.3040000000001e-05,49.007131783361
8.2499999999999,4.3000000000001e-05,48.687131782965,3.691410852708e-05,3.691410852708e-05,4.3000000000001e-05,48.687131783361
8.2599999999999,4.2960000000001e-05,48.367131782965,3.691410852708e-05,3.691410852708e-05,4.2960000000001e-05,48.367131783361
8.2699999999999,4.2920000000001e-05,48.047131782965,3.691410852708e-05,3.691410852708e-05,4.2920000000001e-05,48.047131783361
8.2799999999999,4.2880000000001e-05,47.727131782965,3.691410852708e-05,3.691410852708e-05,4.2880000000001e-05,47.727131783361
8.2899999999999,4.2840000000001e-05,47.407131782965,3.691410852708e-05,3.691410852708e-05,4.2840000000001e-05,47.407131783361
8.2999999999999,4.2800000000001e-05,47.087131782965,3.691410852708e-05,3.691410852708e-05,4.2800000000001e-05,47.087131783361
8.3099999999999,4.2760000000001e-05,46.767131782965,3.691410852708e-05,3.691410852708e-05,4.2760000000001e-05,46.767131783361
8.3199999999999,4.2720000000001e-05,46.447131782965,3.691410852708e-05,3.691410852708e-05,4.2720000000001e-05,46.447131783361
8.3299999999999,4.2680000000001e-05,46.127131782965,3.691410852708e-05,3.691410852708e-05,4.2680000000001e-05,46.127131783361
8.3399999999999,4.2640000000001e-05,45.807131782965,3.691410852708e-05,3.691410852708e-05,4.2640000000001e-05,45.807131783361
8.3499999999999,4.2600000000001e-05,45.487131782965,3.691410852708e-05,3.691410852708e-05,4.2600000000001e-05,45.487131783361
8.3599999999999,4.2560000000001e-05,45.167131782965,3.691410852708e-05,3.691410852708e-05,4.2560000000001e-05,45.167131783361
8.3699999999999,4.2520000000001e-05,44.847131782965,3.691410852708e-05,3.691410852708e-05,4.2520000000001e-05,44.847131783361
8.3799999999999,4.2480000000001e-05,44.527131782965,3.691410852708e-05,3.691410852708e-05,4.2480000000001e-05,44.527131783361
8.3899999999999,4.2440000000001e-05,44.207131782965,3.691410852708e-05,3.691410852708e-05,4.2440000000001e-05,44.207131783361
8.3999999999999,4.2400000000001e-05,43.887131782965,3.691410852708e-05,3.691410852708e-05,4.2400000000001e-05,43.887131783361
8.4099999999999,4.2360000000001e-05,43.567131782965,3.691410852708e-05,3.691410852708e-05,4.2360000000001e-05,43.567131783361
8.4199999999999,4.2320000000001e-05,43.247131782965,3.691410852708e-05,3.691410852708e-05,4.2320000000001e-05,43.247131783361
8.4299999999999,4.2280000000001e-05,42.927131782965,3.691410852708e-05,3.691410852708e-05,4.2280000000001e-05,42.927131783361
8.4399999999999,4.2240000000001e-05,42.607131782965,3.691410852708e-05,3.691410852708e-05,4.2240000000001e-05,42.607131783361
8.4499999999999,4.2200000000001e-05,42.287131782965,3.691410852708e-05,3.691410852708e-05,4.2200000000001e-05,42.287131783362
8.4599999999999,4.2160000000001e-05,41.967131782965,3.691410852708e-05,3.691410852708e-05,4.2160000000001e-05,41.967131783361
8.4699999999999,4.2120000000001e-05,41.647131782965,3.691410852708e-05,3.691410852708e-05,4.2120000000001e-05,41.647131783362
8.4799999999999,4.2080000000001e-05,41.327131782965,3.691410852708e-05,3.691410852708e-05,4.2080000000001e-05,41.327131783361
8.4899999999999,4.2040000000001e-05,41.007131782965,3.691410852708e-05,3.691410852708e-05,4.2040000000001e-05,41.007131783362
8.4999999999999,4.2000000000001e-05,40.687131782965,3.691410852708e-05,3.691410852708e-05,4.2000000000001e-05,40.687131783361
8.5099999999999,4.1960000000001e-05,40.367131782965,3.691410852708e-05,3.691410852708e-05,4.1960000000001e-05,40.367131783362
8.5199999999999,4.1920000000001e-05,40.047131782965,3.691410852708e-05,3.691410852708e-05,4.1920000000001e-05,40.047131783361
8.5299999999999,4.1880000000001e-05,39.727131782965,3.691410852708e-05,3.691410852708e-05,4.1880000000001e-05,39.727131783362
8.5399999999999,4.1840000000001e-05,39.407131782965,3.691410852708e-05,3.691410852708e-05,4.1840000000001e-05,39.407131783361
8.5499999999999,4.1800000000001e-05,39.087131782965,3.691410852708e-05,3.691410852708e-05,4.1800000000001e-05,39.087131783362
8.5599999999999,4.1760000000001e-05,38.767131782965,3.691410852708e-05,3.691410852708e-05,4.1760000000001e-05,38.767131783361
8.5699999999999,4.1720000000001e-05,38.447131782965,3.691410852708e-05,3.691410852708e-05,4.1720000000001e-05,38.447131783362
8.5799999999999,4.1680000000001e-05,38.127131782965,3.691410852708e-05,3.691410852708e-05,4.1680000000001e-05,38.127131783362
8.5899999999999,4.1640000000001e-05,37.807131782965,3.691410852708e-05,3.691410852708e-05,4.1640000000001e-05,37.807131783362
8.5999999999999,4.1600000000001e-05,37.487131782965,3.691410852708e-05,3.691410852708e-05,4.1600000000001e-05,37.487131783362
8.6099999999999,4.1560000000001e-05,37.167131782965,3.691410852708e-05,3.691410852708e-05,4.1560000000001e-05,37.167131783362
8.6199999999999,4.1520000000001e-05,36.847131782965,3.691410852708e-05,3.691410852708e-05,4.1520000000001e-05,36.847131783362
8.6299999999999,4.1480000000001e-05,36.527131782965,3.691410852708e-05,3.691410852708e-05,4.1480000000001e-05,36.527131783362
8.6399999999999,4.1440000000001e-05,36.207131782965,3.691410852708e-05,3.691410852708e-05,4.1440000000001e-05,36.207131783362
8.6499999999999,4.1400000000001e-05,35.887131782965,3.691410852708e-05,3.691410852708e-05,4.1400000000001e-05,35.887131783362
8.6599999999999,4.1360000000001e-05,35.567131782965,3.691410852708e-05,3.691410852708e-05,4.1360000000001e-05,35.567131783362
8.6699999999999,4.1320000000001e-05,35.247131782965,3.691410852708e-05,3.691410852708e-05,4.1320000000001e-05,35.247131783362
8.6799999999999,4.1280000000001e-05,34.927131782965,3.691410852708e-05,3.691410852708e-05,4.1280000000001e-05,34.927131783362
8.6899999999999,4.1240000000001e-05,34.607131782965,3.691410852708e-05,3.691410852708e-05,4.1240000000001e-05,34.607131783362
8.6999999999999,4.1200000000001e-05,34.287131782965,3.691410852708e-05,3.691410852708e-05,4.1200000000001e-05,34.287131783362
8.7099999999999,4.1160000000001e-05,33.967131782965,3.691410852708e-05,3.691410852708e-05,4.1160000000001e-05,33.967131783362
8.7199999999999,4.1120000000001e-05,33.647131782965,3.691410852708e-05,3.691410852708e-05,4.1120000000001e-05,33.647131783362
8.7299999999999,4.1080000000001e-05,33.327131782965,3.691410852708e-05,3.691410852708e-05,4.1080000000001e-05,33.327131783362
8.7399999999999,4.1040000000001e-05,33.007131782965,3.691410852708e-05,3.691410852708e-05,4.1040000000001e-05,33.007131783362
8.7499999999999,4.1000000000001e-05,32.687131782965,3.691410852708e-05,3.691410852708e-05,4.1000000000001e-05,32.687131783362
8.7599999999999,4.0960000000001e-05,32.367131782965,3.691410852708e-05,3.691410852708e-05,4.0960000000001e-05,32.367131783362
8.7699999999999,4.0920000000001e-05,32.047131782965,3.691410852708e-05,3.691410852708e-05,4.0920000000001e-05,32.047131783362
8.7799999999999,4.0880000000001e-05,31.727131782966,3.691410852708e-05,3.691410852708e-05,4.0880000000001e-05,31.727131783362
8.7899999999999,4.0840000000001e-05,31.407131782966,3.691410852708e-05,3.691410852708e-05,4.0840000000001e-05,31.407131783362
8.7999999999999,4.0800000000001e-05,31.087131782965,3.691410852708e-05,3.691410852708e-05,4.0800000000001e-05,31.087131783362
8.8099999999999,4.0760000000001e-05,30.767131782965,3.691410852708e-05,3.691410852708e-05,4.0760000000001e-05,30.767131783362
8.8199999999999,4.0720000000001e-05,30.447131782965,3.691410852708e-05,3.691410852708e-05,4.0720000000001e-05,30.447131783362
8.8299999999999,4.0680000000001e-05,30.127131782965,3.691410852708e-05,3.691410852708e-05,4.0680000000001e-05,30.127131783362
8.8399999999999,4.0640000000001e-05,29.807131782965,3.691410852708e-05,3.691410852708e-05,4.0640000000001e-05,29.807131783362
8.8499999999999,4.0600000000001e-05,29.487131782966,3.691410852708e-05,3.691410852708e-05,4.0600000000001e-05,29.487131783362
8.8599999999999,4.0560000000001e-05,29.167131782966,3.691410852708e-05,3.691410852708e-05,4.0560000000001e-05,29.167131783362
8.8699999999999,4.0520000000001e-05,28.847131782966,3.691410852708e-05,3.691410852708e-05,4.0520000000001e-05,28.847131783362
8.8799999999999,4.0480000000001e-05,28.527131782966,3.691410852708e-05,3.691410852708e-05,4.0480000000001e-05,28.527131783362
8.8899999999999,4.0440000000001e-05,28.207131782966,3.691410852708e-05,3.691410852708e-05,4.0440000000001e-05,28.207131783362
8.8999999999999,4.0400000000001e-05,27.887131782966,3.691410852708e-05,3.691410852708e-05,4.0400000000001e-05,27.887131783362
8.9099999999999,4.0360000000001e-05,27.567131782966,3.691410852708e-05,3.691410852708e-05,4.0360000000001e-05,27.567131783362
8.9199999999999,4.0320000000001e-05,27.247131782966,3.691410852708e-05,3.691410852708e-05,4.0320000000001e-05,27.247131783362
8.9299999999999,4.0280000000001e-05,26.927131782966,3.691410852708e-05,3.691410852708e-05,4.0280000000001e-05,26.927131783362
8.9399999999999,4.0240000000001e-05,26.607131782966,3.691410852708e-05,3.691410852708e-05,4.0240000000001e-05,26.607131783362
8.9499999999999,4.0200000000001e-05,26.287131782966,3.691410852708e-05,3.691410852708e-05,4.0200000000001e-05,26.287131783362
8.9599999999999,4.0160000000001e-05,25.967131782966,3.691410852708e-05,3.691410852708e-05,4.0160000000001e-05,25.967131783362
8.9699999999999,4.0120000000001e-05,25.647131782966,3.691410852708e-05,3.691410852708e-05,4.0120000000001e-05,25.647131783362
8.9799999999999,4.0080000000001e-05,25.327131782966,3.691410852708e-05,3.691410852708e-05,4.0080000000001e-05,25.327131783362
8.9899999999999,4.0040000000001e-05,25.007131782966,3.691410852708e-05,3.691410852708e-05,4.0040000000001e-05,25.007131783362
8.9999999999999,4.0000000000001e-05,24.687131782966,3.691410852708e-05,3.691410852708e-05,4.0000000000001e-05,24.687131783362
9.0099999999999,4.0083333333332e-05,25.353798449618,3.691410852708e-05,3.691410852708e-05,4.0083333333332e-05,25.353798450014
9.0199999999999,4.0166666666665e-05,26.020465116284,3.691410852708e-05,3.691410852708e-05,4.0166666666665e-05,26.020465116681
9.0299999999999,4.0249999999999e-05,26.687131782951,3.691410852708e-05,3.691410852708e-05,4.0249999999999e-05,26.687131783347
9.0399999999999,4.0333333333332e-05,27.353798449618,3.691410852708e-05,3.691410852708e-05,4.0333333333332e-05,27.353798450014
9.0499999999999,4.0416666666665e-05,28.020465116284,3.691410852708e-05,3.691410852708e-05,4.0416666666665e-05,28.020465116681
9.0599999999999,4.0499999999999e-05,28.687131782951,3.691410852708e-05,3.691410852708e-05,4.0499999999999e-05,28.687131783347
9.0699999999999,4.0583333333332e-05,29.353798449618,3.691410852708e-05,3.691410852708e-05,4.0583333333332e-05,29.353798450014
9.0799999999999,4.0666666666665e-05,30.020465116284,3.691410852708e-05,3.691410852708e-05,4.0666666666665e-05,30.020465116681
9.0899999999999,4.0749999999999e-05,30.687131782951,3.691410852708e-05,3.691410852708e-05,4.0749999999999e-05,30.687131783347
9.0999999999999,4.0833333333332e-05,31.353798449618,3.691410852708e-05,3.691410852708e-05,4.0833333333332e-05,31.353798450014
9.1099999999999,4.0916666666665e-05,32.020465116284,3.691410852708e-05,3.691410852708e-05,4.0916666666665e-05,32.02046511668
9.1199999999999,4.0999999999999e-05,32.687131782951,3.691410852708e-05,3.691410852708e-05,4.0999999999999e-05,32.687131783347
9.1299999999998,4.1083333333332e-05,33.353798449618,3.691410852708e-05,3.691410852708e-05,4.1083333333332e-05,33.353798450014
9.1399999999998,4.1166666666665e-05,34.020465116284,3.691410852708e-05,3.691410852708e-05,4.1166666666665e-05,34.02046511668
9.1499999999998,4.1249999999999e-05,34.687131782951,3.691410852708e-05,3.691410852708e-05,4.1249999999999e-05,34.687131783347
9.1599999999998,4.1333333333332e-05,35.353798449618,3.691410852708e-05,3.691410852708e-05,4.1333333333332e-05,35.353798450014
9.1699999999998,4.1416666666665e-05,36.020465116284,3.691410852708e-05,3.691410852708e-05,4.1416666666665e-05,36.02046511668
9.1799999999998,4.1499999999999e-05,36.687131782951,3.691410852708e-05,3.691410852708e-05,4.1499999999999e-05,36.687131783347
9.1899999999998,4.1583333333332e-05,37.353798449617,3.691410852708e-05,3.691410852708e-05,4.1583333333332e-05,37.353798450014
9.1999999999998,4.1666666666665e-05,38.020465116284,3.691410852708e-05,3.691410852708e-05,4.1666666666665e-05,38.02046511668
9.2099999999998,4.1749999999999e-05,38.687131782951,3.691410852708e-05,3.691410852708e-05,4.1749999999999e-05,38.687131783347
9.2199999999998,4.1833333333332e-05,39.353798449617,3.691410852708e-05,3.691410852708e-05,4.1833333333332e-05,39.353798450014
9.2299999999998,4.1916666666665e-05,40.020465116284,3.691410852708e-05,3.691410852708e-05,4.1916666666665e-05,40.02046511668
9.2399999999998,4.1999999999999e-05,40.687131782951,3.691410852708e-05,3.691410852708e-05,4.1999999999999e-05,40.687131783347
9.2499999999998,4.2083333333332e-05,41.353798449617,3.691410852708e-05,3.691410852708e-05,4.2083333333332e-05,41.353798450014
9.2599999999998,4.2166666666665e-05,42.020465116284,3.691410852708e-05,3.691410852708e-05,4.2166666666665e-05,42.02046511668
9.2699999999998,4.2249999999999e-05,42.687131782951,3.691410852708e-05,3.691410852708e-05,4.2249999999999e-05,42.687131783347
9.2799999999998,4.2333333333332e-05,43.353798449617,3.691410852708e-05,3.691410852708e-05,4.2333333333332e-05,43.353798450014
9.2899999999998,4.2416666666665e-05,44.020465116284,3.691410852708e-05,3.691410852708e-05,4.2416666666665e-05,44.02046511668
9.2999999999998,4.2499999999999e-05,44.687131782951,3.691410852708e-05,3.691410852708e-05,4.2499999999999e-05,44.687131783347
9.3099999999998,4.2583333333332e-05,45.353798449617,3.691410852708e-05,3.691410852708e-05,4.2583333333332e-05,45.353798450014
9.3199999999998,4.2666666666665e-05,46.020465116284,3.691410852708e-05,3.691410852708e-05,4.2666666666665e-05,46.02046511668
9.3299999999998,4.2749999999999e-05,46.687131782951,3.691410852708e-05,3.691410852708e-05,4.2749999999999e-05,46.687131783347
9.3399999999998,4.2833333333332e-05,47.353798449617,3.691410852708e-05,3.691410852708e-05,4.2833333333332e-05,47.353798450013
